OBJECTID,Name and Size,Total_Visits,Travel Time Start (Minutes),,Travel Time End (Minutes),Facility ID,Facility: Name,Facility: Rank,Facility: Store_ID,Facility: lat,Facility: lng,Facility: State,Facility: Plotted,Facility: Percentile,Facility: State_Rank,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Area (Square Miles),Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2022 Total Population,2022 Population Density,2022 Median Household Income,2022 Median Net Worth,2022 Median Disposable Income,2022 Median Age,2022 Total Housing Units,2022 Median Home Value,2022 Owner Occupied HUs,2022 Renter Occupied HUs,2020 Median Year Structure Built: HUs (ACS 5-Yr),2022 Pop Age 25+: Bachelor's Degree,2022 Pop Age 25+: Grad/Professional Degree,2022 Apparel/Accessory Sales ($000) (SIC),2022 Furniture/Home Furnish Sales ($000) (SIC),2022 Home Improvement Sales ($000) (SIC),2022 Men`s Apparel,2022 Women`s Apparel,2022 Bought Clothing in Dept Store/6 Mo,2022 Bought Clothing in Discount Store/6 Mo,2022 Bought Clothing Online/6 Mo,2022 HH Purchased Low Ticket HH Furnishing/12 Mo,2022 Tapestry Adult Pop Base,2022 Discount Store Clothes Just as Good: 4-Agr Cmpl,2022 Total Daytime Population,2022 Daytime Pop Density,2022 Pop Age 15+: Married,2022 Pop Age 15+: Divorced,2022 Pop Age 15+: Never Married,2022 Black Population,2022 White Population,2022 Hispanic Population,2022 Total Crime Index,2022 Personal Crime Index,2022 Property Crime Index
109,HomeGoods  : 0 - 10,315205,0,,10,109,HomeGoods ,8,195,35.03565483,-85.15422286,TN,14,43%,14-Aug,,0,0,34.31213392,9,US,109,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48484,1413,66251,112063,55772,42,21749,251052,10773,9403,1989,8570,4630,118168,130216,176508,8408249,15159402,14632,6164,12986,4308,39840,11726,78782,2296,19351,4809,14217,10222,29734,4368,228,192,235
323,T.J. Maxx  : 0 - 10,192587,0,,10,323,T.J. Maxx ,22,380,35.03692797,-85.15375197,TN,22,0%,22/22,,0,0,34.96648632,25,US,323,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48894,1398.3,62665,97405,53594,41.7,22270,243696,10529,10080,1987,8156,4410,123295,134254,181654,8271226,14889263,14686,6218,12952,4397,40142,11909,82509,2359.7,19178,4996,14514,10802,29243,4852,240,205,247
114,HomeGoods  : 0 - 10,240601,0,,10,114,HomeGoods ,13,580,35.04903869,-89.73581482,TN,14,7%,13/14,,0,0,43.43860674,14,US,114,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60996,1404.2,113605,338286,95734,40.6,25051,386318,15023,8633,1999,15502,12355,54399,70015,176462,17398190,30921878,18808,7579,18325,5446,47564,13110,68301,1572.4,31862,4146,12627,15610,33193,2548,148,165,145
204,Marshalls  : 0 - 10,340179,0,,10,204,Marshalls ,14,1138,35.05252409,-89.80833985,TN,21,33%,14/21,,0,0,44.41411363,5,US,204,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,111905,2519.6,61866,77249,52953,36,49034,241224,21246,23859,1985,18636,12095,68842,91170,124288,19663208,34430521,32714,12828,28903,10055,86466,26047,103741,2335.8,38882,9926,37654,69512,28128,7934,229,356,208
197,Marshalls  : 0 - 10,425903,0,,10,197,Marshalls ,7,592,35.06692717,-89.75868571,TN,21,67%,21-Jul,,0,0,43.34248654,31,US,197,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,74151,1710.8,111593,395410,93504,42.7,31892,372178,19892,10122,1995,19311,15604,99140,96713,199519,21783914,38850739,22738,9108,22338,6803,58339,15606,91315,2106.8,39361,5231,14251,16065,45081,2814,140,155,137
317,T.J. Maxx  : 0 - 10,472892,0,,10,317,T.J. Maxx ,16,766,35.09294198,-89.80711403,TN,22,27%,16/22,,0,0,42.137723,19,US,317,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,90238,2141.5,91767,255729,76064,42.9,41155,339573,23562,14907,1985,22501,17374,99865,129462,145459,24857713,44120134,26925,11022,25917,8418,71812,19226,131249,3114.8,43062,7814,20474,22691,55152,4133,174,185,172
313,T.J. Maxx  : 0 - 10,500644,0,,10,313,T.J. Maxx ,12,596,35.10794912,-89.89152508,TN,22,45%,22-Dec,,0,0,40.16383222,15,US,313,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,119297,2970.3,64371,119171,54612,38.3,54647,250846,29022,20822,1965,20698,16172,116988,101177,177320,24717118,44467800,33230,13988,30613,10767,92996,27769,159418,3969.2,42046,10679,38893,40035,59987,13097,234,302,222
314,T.J. Maxx  : 0 - 10,500491,0,,10,314,T.J. Maxx ,13,215,35.13082689,-85.24237553,TN,22,41%,13/22,,0,0,41.0206029,16,US,314,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52682,1284.3,64981,155448,54777,43.6,24198,242439,14934,7522,1975,9800,4761,25900,83925,163822,9118200,16949032,15419,6692,13679,4890,42340,12352,60813,1482.5,21597,5503,12969,7711,38367,3265,177,169,179
322,T.J. Maxx  : 0 - 10,308351,0,,10,322,T.J. Maxx ,21,NA,35.15045294,-89.919667,TN,22,5%,21/22,,0,0,43.23498971,24,US,322,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,115725,2676.7,53947,61764,46614,35.8,52695,232336,24808,22883,1959,16302,12973,90418,184899,353129,20709649,37178011,30969,13397,27709,10158,89041,27546,133807,3094.9,37596,9518,40634,35499,54663,20435,224,323,207
205,Marshalls  : 0 - 10,319111,0,,10,205,Marshalls ,15,815,35.15531384,-85.2457901,TN,21,29%,15/21,,0,0,10.7755059,6,US,205,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,14695,1363.7,58211,124205,50654,41.9,6749,221471,4156,2049,1976,2118,1114,22346,37068,85922,2268484,4209623,4282,1871,3715,1351,11668,3480,18049,1675,5859,1392,3637,1788,10744,1252,208,203,209
110,HomeGoods  : 0 - 10,310435,0,,10,110,HomeGoods ,9,554,35.16931871,-89.7949902,TN,14,36%,14-Sep,,0,0,39.60626723,10,US,110,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94942,2397.2,72128,122231,59121,36.9,39910,207428,21172,16408,1992,16852,9645,134807,257282,270583,16860044,29797952,27323,11081,23896,8111,74018,21811,101581,2564.8,36760,8030,28931,38516,38082,11451,190,205,187
200,Marshalls  : 0 - 10,376821,0,,10,200,Marshalls ,10,747,35.1717264,-89.79537508,TN,21,52%,21-Oct,,0,0,42.99837026,1,US,200,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102697,2388.4,72977,126491,59535,36.9,42759,208775,23082,17238,1992,18146,10286,137115,270315,292627,18048980,31956200,29627,12009,25940,8750,79964,23599,110710,2574.8,40229,8561,30947,40518,42444,12306,187,204,185
315,T.J. Maxx  : 0 - 10,493384,0,,10,315,T.J. Maxx ,14,183,35.19806565,-89.79795181,TN,22,36%,14/22,,0,0,22.16176127,17,US,315,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48541,2190.3,73592,132248,59790,37.7,20603,205735,11048,8460,1992,8434,4681,116468,199462,152821,8740701,15497857,14405,5934,12612,4200,38204,11267,56203,2536,20127,3790,13902,16647,22776,5464,172,175,171
306,T.J. Maxx  : 0 - 10,640877,0,,10,306,T.J. Maxx ,5,NA,35.20680554,-84.85005376,TN,22,77%,22-May,,0,0,38.10837193,8,US,306,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,45621,1197.1,59384,95348,51125,39.4,18924,216468,10212,7559,1984,6397,3835,54442,28834,132498,6384470,11879730,13628,5977,11457,3913,37071,11503,54468,1429.3,19786,4106,11981,2777,35883,4234,194,174,197
207,Marshalls  : 0 - 10,274228,0,,10,207,Marshalls ,17,150,35.20774682,-89.89610965,TN,21,19%,17/21,,0,0,58.99269781,8,US,207,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,136715,2317.5,52779,69931,45208,35.3,55916,158891,28378,23192,1975,14015,8344,42539,140218,292683,16812027,30653988,37934,15808,30696,10710,103004,32822,122384,2074.6,46726,11325,43799,62128,47367,22269,200,310,181
115,HomeGoods  : 0 - 10,226016,0,,10,115,HomeGoods ,14,1074,35.20786186,-84.84919388,TN,14,0%,14/14,,0,0,31.38607023,15,US,115,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,41612,1325.8,60139,98041,51561,39.4,17203,215393,9352,6849,1985,5915,3542,49111,26326,129037,5864572,10915022,12463,5420,10480,3598,33800,10459,48179,1535.1,18120,3650,10894,2531,32714,3858,198,177,202
318,T.J. Maxx  : 0 - 10,420748,0,,10,318,T.J. Maxx ,17,1034,35.59649977,-87.05967781,TN,22,23%,17/22,,0,0,39.22167813,20,US,318,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33286,848.7,55319,100230,47796,39.5,14735,203397,8517,4833,1975,3069,1889,4400,8107,201542,4506210,8474744,9422,4035,7327,2845,25817,8727,39376,1003.9,12161,3782,8789,6252,22065,3527,131,160,127
196,Marshalls  : 0 - 10,429958,0,,10,196,Marshalls ,6,477,35.66831885,-88.86081176,TN,21,71%,21-Jun,,0,0,32.47624016,30,US,196,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,37599,1157.7,57213,90563,50052,37.8,17094,186215,9053,6517,1985,5960,3960,53148,162417,175914,5399314,9905781,11118,4739,9449,3398,29456,9213,54756,1686,15228,3120,10322,13207,20669,1937,172,182,170
307,T.J. Maxx  : 0 - 10,570941,0,,10,307,T.J. Maxx ,6,108,35.68535549,-88.85815346,TN,22,73%,22-Jun,,0,0,25.78025422,9,US,307,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33360,1294,58302,92896,50908,37.3,15000,184698,8020,5711,1987,5301,3434,51727,151114,170846,4825523,8829555,9943,4248,8472,3024,26068,8113,38292,1485.3,13883,2694,8860,11332,18381,2031,169,169,169
108,HomeGoods  : 0 - 10,320892,0,,10,108,HomeGoods ,7,1064,35.73977486,-86.9396596,TN,14,50%,14-Jul,,0,0,26.82919976,8,US,108,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34437,1283.6,90158,217563,75098,36,13836,319367,9892,3146,2007,6886,2826,3064,12430,168851,6239206,11332967,9906,4070,8432,3006,24559,7630,32203,1200.3,16676,2536,5784,2602,27271,2872,89,102,87
112,HomeGoods  : 0 - 10,256948,0,,10,112,HomeGoods ,11,839,35.7510673,-83.99065566,TN,14,21%,14-Nov,,0,0,42.14839796,12,US,112,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,54344,1289.4,60708,132345,52194,42.1,23195,242741,15062,6702,1983,7427,4477,20447,42295,184539,7787236,14881905,15369,7156,12789,4629,43433,13963,62836,1490.8,23529,6043,12418,2385,45917,2843,114,97,116
195,Marshalls  : 0 - 10,482572,0,,10,195,Marshalls ,5,1476,35.7947587,-83.55793115,TN,21,76%,21-May,,0,0,22.33884325,29,US,195,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,7957,356.2,52453,87987,45227,41.4,6335,228631,1876,1330,1993,613,357,40256,27742,6900,982053,1823719,2248,996,1917,672,6389,1944,15752,705.1,3751,719,1704,79,6053,1698,265,222,272
309,T.J. Maxx  : 0 - 10,561342,0,,10,309,T.J. Maxx ,8,579,35.84369359,-86.42686426,TN,22,64%,22-Aug,,0,0,33.23775864,11,US,309,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,63215,1901.9,70581,97162,58558,34.4,27746,269453,13313,12099,1998,11712,5137,105512,119796,175408,10371750,18285810,18406,7576,15429,5530,48086,15664,85942,2585.7,24592,5570,17550,10896,40857,6334,157,156,157
104,HomeGoods  : 0 - 10,357527,0,,10,104,HomeGoods ,3,1007,35.85473329,-86.42753616,TN,14,79%,14-Mar,,0,0,43.15216678,4,US,104,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89546,2075.1,66501,85115,56256,33.6,39542,275770,17825,18639,1993,16461,7861,107279,124098,182572,14845636,26031517,26443,11257,22631,7916,69891,22427,108326,2510.3,33794,7577,27905,16111,57678,9109,148,155,147
203,Marshalls  : 0 - 10,345718,0,,10,203,Marshalls ,13,491,35.85514928,-86.42752802,TN,21,38%,13/21,,0,0,43.07939103,4,US,203,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,91860,2132.4,65699,82438,55777,33.2,40672,275595,18070,19308,1993,16627,7943,107271,124237,175396,15167433,26578345,27097,11579,23213,8102,71975,23082,110083,2555.4,34081,7759,29474,16896,58839,9398,145,153,144
302,T.J. Maxx  : 0 - 10,788124,0,,10,302,T.J. Maxx ,1,1086,35.86071326,-83.5683857,TN,22,95%,22-Jan,,0,0,13.99526629,4,US,302,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,11560,826,44971,50361,38992,40.4,5883,236268,2233,2458,1991,1067,379,51706,31362,89430,1527764,2723125,3307,1458,2764,1003,9299,2909,18912,1351.3,4925,1543,2463,192,8418,2676,224,168,233
107,HomeGoods  : 0 - 10,321679,0,,10,107,HomeGoods ,6,1078,35.88302644,-83.57591044,TN,14,57%,14-Jun,,0,0,32.23655134,7,US,107,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15686,486.6,54171,82232,46534,41.4,7752,233355,3581,2853,1991,1695,677,50583,56049,111259,2292139,4190081,4516,1968,3563,1379,12539,3996,21324,661.5,7105,1889,3152,245,12259,2667,197,171,201
191,Marshalls  : 0 - 10,667805,0,,10,191,Marshalls ,1,247,35.90036903,-84.16504292,TN,21,95%,21-Jan,,0,0,26.94368028,25,US,191,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,32711,1214.1,101936,405956,83745,45.9,13199,356097,10239,2316,1989,8315,5774,102623,182372,161628,7375779,13643892,9899,4138,9159,2743,25694,6760,54257,2013.7,17144,2726,5574,974,26898,1666,108,100,110
304,T.J. Maxx  : 0 - 10,745427,0,,10,304,T.J. Maxx ,3,249,35.92612102,-84.05038172,TN,22,86%,22-Mar,,0,0,35.52004682,6,US,304,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72585,2043.5,71721,100071,58668,38,35602,274623,16963,16073,1984,16866,12177,158907,257176,243457,15731997,27610370,21912,9110,20137,7187,59392,17359,100387,2826.2,29847,7391,20453,4884,56667,5028,165,144,169
103,HomeGoods  : 0 - 10,501003,0,,10,103,HomeGoods ,2,359,35.92631903,-84.04940438,TN,14,86%,14-Feb,,0,0,34.71132153,3,US,103,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,71641,2063.9,71174,97775,58372,38,35284,274191,16649,16048,1984,16595,12008,161636,257112,235863,15516008,27214874,21616,8990,19862,7108,58670,17169,100356,2891.2,29291,7348,20326,4865,55887,4966,167,146,171
310,T.J. Maxx  : 0 - 10,556232,0,,10,310,T.J. Maxx ,9,809,35.94843845,-86.82378745,TN,22,59%,22-Sep,,0,0,32.89021585,12,US,310,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52159,1585.9,107885,286387,89953,40.6,22648,492870,13737,7621,1995,15101,9571,163094,346406,266505,14010302,24954451,15343,6333,15426,4869,40510,11048,101189,3076.6,26316,3364,10910,2503,38940,4014,66,60,67
206,Marshalls  : 0 - 10,294725,0,,10,206,Marshalls ,16,594,35.9487633,-86.8177021,TN,21,24%,16/21,,0,0,41.3920423,7,US,206,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60409,1459.4,112300,341981,94499,41.2,26264,517912,16471,8274,1995,17703,11502,160712,460315,271343,17061271,30496399,17825,7386,17967,5684,47041,12698,114502,2766.3,30916,3757,12460,2697,45764,4277,65,57,66
316,T.J. Maxx  : 0 - 10,485393,0,,10,316,T.J. Maxx ,15,288,35.98682337,-86.55388837,TN,22,32%,15/22,,0,0,33.87944417,18,US,316,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,64993,1918.4,64868,113144,55007,35.5,24712,249921,14550,9118,1996,8507,2929,7785,45780,128034,8765923,15692907,18810,7500,15710,5197,48526,15647,68493,2021.7,24566,6572,17329,11512,36493,12713,115,123,114
193,Marshalls  : 0 - 10,561367,0,,10,193,Marshalls ,3,856,36.00560161,-84.02129132,TN,21,86%,21-Mar,,0,0,47.58510061,27,US,193,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73565,1546,57397,109285,50033,38.5,32342,202018,19876,10531,1983,10354,5996,38940,91968,255105,10411553,19193675,21574,9158,17619,6671,57210,18187,70450,1480.5,29367,7449,19330,7073,55480,6874,142,130,144
308,T.J. Maxx  : 0 - 10,564026,0,,10,308,T.J. Maxx ,7,1427,36.00897711,-84.25540392,TN,22,68%,22-Jul,,0,0,29.87596308,10,US,308,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,29414,984.5,54323,119443,47105,44.4,13834,177705,8284,4259,1963,4176,3838,5587,11113,62285,4396444,8179980,8539,3491,7180,2675,23575,7181,35875,1200.8,12437,3178,7032,2168,23089,1865,106,121,104
113,HomeGoods  : 0 - 10,248757,0,,10,113,HomeGoods ,12,1093,36.01126971,-84.25341437,TN,14,14%,14-Dec,,0,0,28.27787658,13,US,113,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28454,1006.2,53346,116800,46270,44.2,13388,176441,7959,4178,1961,3955,3685,5658,10132,63584,4213044,7846850,8225,3374,6914,2586,22794,6966,35035,1239,12028,3058,6830,2162,22180,1846,107,124,105
210,Marshalls  : 0 - 10,241529,0,,10,210,Marshalls ,20,1021,36.03737298,-83.8873844,TN,21,5%,20/21,,0,0,34.31885849,11,US,210,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,50443,1469.8,48753,75142,41564,41.1,23878,196653,12769,9192,1965,6728,3735,20029,50223,166259,6706354,12601306,14648,6071,11591,4587,39904,12765,47953,1397.3,18621,5942,13759,9000,34899,3731,168,177,167
202,Marshalls  : 0 - 10,346149,0,,10,202,Marshalls ,12,1487,36.058481,-89.38297864,TN,21,43%,21-Dec,,0,0,49.97695799,3,US,202,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20632,412.8,50216,72170,43072,41,9275,152068,4640,3704,1975,1861,1169,8003,13529,38396,2698541,5239728,5847,2563,4420,1786,16163,5408,25270,505.6,8717,2028,4473,4450,14384,825,218,245,213
194,Marshalls  : 0 - 10,498539,0,,10,194,Marshalls ,4,1262,36.06464859,-87.38214268,TN,21,81%,21-Apr,,0,0,46.7278032,28,US,194,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19087,408.5,54275,101829,46991,38.8,8276,196701,4988,2843,1983,1716,1042,8111,35466,42195,2595377,4847899,5339,2327,4163,1657,14664,4854,24036,514.4,7159,2237,4751,1249,15472,1400,156,159,156
321,T.J. Maxx  : 0 - 10,327611,0,,10,321,T.J. Maxx ,20,585,36.07580319,-86.92191319,TN,22,9%,20/22,,0,0,34.51880853,23,US,321,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,55112,1596.6,93346,235676,77243,40.7,27488,373568,16007,9399,1986,14411,10086,19754,71579,91523,15882770,27839020,16364,6765,16150,5609,44181,12447,41968,1215.8,24603,4315,14398,4438,43192,2991,102,134,96
111,HomeGoods  : 0 - 10,266647,0,,10,111,HomeGoods ,10,408,36.08116861,-86.94533,TN,14,29%,14-Oct,,0,0,24.85148612,11,US,111,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43299,1742.3,87270,202053,72325,40.7,21953,337797,12579,7776,1988,10778,7527,6618,32927,81211,11111154,19534751,12915,5320,12386,4454,34823,9983,31800,1279.6,18485,3813,11630,3882,33182,2481,108,142,102
208,Marshalls  : 0 - 10,256613,0,,10,208,Marshalls ,18,1005,36.13668573,-86.89025267,TN,21,14%,18/21,,0,0,27.31464672,9,US,208,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52747,1931.1,81293,144365,66598,38.5,27710,401531,13902,11146,1977,12707,8645,28726,132131,58078,14421856,25246437,15271,6505,14561,5342,42535,12631,48287,1767.8,21429,4296,16404,5703,38334,4610,157,222,146
106,HomeGoods  : 0 - 10,340950,0,,10,106,HomeGoods ,5,1029,36.15757025,-85.51927464,TN,14,64%,14-May,,0,0,27.90448569,6,US,106,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28278,1013.4,38783,14948,35274,30.6,12833,196167,4872,6516,1985,3286,2239,25104,151804,108843,3247430,5781422,8438,3820,7214,2518,23528,7635,43120,1545.3,8375,2782,11696,1596,22191,2899,149,112,155
305,T.J. Maxx  : 0 - 10,660811,0,,10,305,T.J. Maxx ,4,760,36.15764194,-85.51977024,TN,22,82%,22-Apr,,0,0,27.31250472,7,US,305,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27633,1011.7,38887,15174,35340,30.6,12582,195119,4849,6357,1986,3174,2161,25062,150723,108901,3210451,5722094,8237,3732,7027,2479,22974,7457,42794,1566.8,8239,2694,11386,1587,21689,2800,148,111,155
303,T.J. Maxx  : 0 - 10,749091,0,,10,303,T.J. Maxx ,2,1038,36.16725845,-86.50742595,TN,22,91%,22-Feb,,0,0,14.3929062,5,US,303,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20000,1389.6,94663,180890,77461,37.5,8820,332512,5271,3095,2004,3973,1995,22275,66364,45684,4293010,7664357,5797,2397,5089,1912,15053,4731,21163,1470.4,10484,1554,3300,1838,14802,1298,99,76,103
209,Marshalls  : 0 - 10,247037,0,,10,209,Marshalls ,19,1456,36.17549394,-82.79590644,TN,21,10%,19/21,,0,0,33.90257078,10,US,209,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20606,607.8,45515,90741,39583,43.2,9251,174101,5153,3064,1974,2317,1445,6644,10355,42179,2382652,4549389,5976,2607,4837,1793,16948,5476,29371,866.3,7657,3210,5174,934,17522,1377,141,114,146
201,Marshalls  : 0 - 10,357338,0,,10,201,Marshalls ,11,395,36.18078371,-86.63873721,TN,21,48%,21-Nov,,0,0,30.51469403,2,US,201,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,61626,2019.6,69128,105308,57170,38.2,30063,271991,14878,12927,1983,12971,4865,14803,88340,160008,11658099,20636369,18279,7647,15660,6043,49135,15306,65226,2137.5,23246,6658,18226,11352,39316,6758,161,218,151
320,T.J. Maxx  : 0 - 10,394611,0,,10,320,T.J. Maxx ,19,118,36.2929558,-86.7005579,TN,22,14%,19/22,,0,0,31.58352955,22,US,320,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52304,1656.1,54580,56957,47219,37.5,24268,247594,9992,12316,1981,6395,3125,70623,165232,153301,7448796,13310894,14838,6222,12362,4772,40888,13377,53007,1678.3,17393,6940,15639,16050,24734,9596,158,211,149
211,Marshalls  : 0 - 10,199711,0,,10,211,Marshalls ,21,1314,36.32191681,-86.6014702,TN,21,0%,21/21,,0,0,29.26133364,12,US,211,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52469,1793.1,77516,206003,63383,40.6,22360,330342,14162,6845,1988,10091,4787,31512,43450,120471,9965993,17961445,15718,6553,14116,4605,40918,11835,53412,1825.4,24019,5062,11361,4690,40900,3596,72,58,74
105,HomeGoods  : 0 - 10,344169,0,,10,105,HomeGoods ,4,361,36.33443225,-86.62290839,TN,14,71%,14-Apr,,0,0,29.69254172,5,US,105,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,39403,1327,77807,189867,63303,39.7,16736,333720,10227,5419,1991,7798,3542,44584,66869,119398,7362843,13191490,11756,4856,10682,3424,30617,8909,46677,1572,18098,3777,8411,3869,30118,2968,85,71,87
102,HomeGoods  : 0 - 10,544090,0,,10,102,HomeGoods ,1,1091,36.33870566,-82.37720278,TN,14,93%,14-Jan,,0,0,29.38193742,2,US,102,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,49321,1678.6,48411,51988,41507,39.4,23005,223740,10529,10094,1975,8014,5672,631886,86521,408544,7124958,12960293,14714,6371,12669,4570,41274,12860,74958,2551.2,17771,5150,16630,3490,39115,3349,177,117,187
311,T.J. Maxx  : 0 - 10,545687,0,,10,311,T.J. Maxx ,10,156,36.34252832,-82.37427925,TN,22,55%,22-Oct,,0,0,41.45482209,13,US,311,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,58227,1404.6,48518,49890,41544,39,27119,221109,12420,12047,1977,9414,6681,632104,115647,430482,8528026,15498575,17300,7442,14779,5448,48290,15049,84500,2038.4,21243,6066,19146,4236,46133,3813,170,116,180
199,Marshalls  : 0 - 10,380377,0,,10,199,Marshalls ,9,1462,36.50635176,-87.27211958,TN,21,57%,21-Sep,,0,0,30.83091669,0,US,199,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,34022,1103.5,67330,150355,56525,38.7,14401,264261,8633,4771,1991,6287,3700,5917,12513,68855,5523605,10154776,10185,4182,8871,2885,26735,8195,31545,1023.2,15028,3242,7730,4200,25243,2317,106,120,104
319,T.J. Maxx  : 0 - 10,411169,0,,10,319,T.J. Maxx ,18,1001,36.54353673,-82.5164586,TN,22,18%,18/22,,0,0,37.78484103,21,US,319,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,42377,1121.5,48481,91840,41575,47.1,21565,185974,11952,6913,1967,4875,3070,14985,46006,141173,5457250,10501817,12394,5134,9662,4184,34716,11114,58380,1545.1,17425,6113,8843,1547,37203,1233,202,176,206
312,T.J. Maxx  : 0 - 10,534449,0,,10,312,T.J. Maxx ,11,14,36.58458236,-87.29943281,TN,22,50%,22-Nov,,0,0,19.79088625,14,US,312,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28555,1442.8,62494,75672,53371,32.5,11580,212651,5747,4960,2000,3418,2383,56549,78432,128440,4037525,7125803,8293,3277,6762,2342,20640,6756,33336,1684.4,12648,2364,6023,6654,16325,3314,134,130,134
192,Marshalls  : 0 - 10,603255,0,,10,192,Marshalls ,2,1281,36.59428253,-82.26120263,TN,21,90%,21-Feb,,0,0,25.70059395,26,US,192,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13093,509.4,43720,72937,37899,45.7,6538,155513,3609,2183,1971,1146,661,18300,49131,18060,1470194,2854553,3863,1524,2774,1311,10732,3577,17581,684.1,5885,1482,2617,373,11688,385,98,76,102
