OBJECTID,Name and Size,Total_Visits,Travel Time Start (Minutes),Travel Time End (Minutes),Facility ID,Facility: Name,Facility: Rank,Facility: Store_ID,Facility: lat,Facility: lng,Facility: State,Facility: Plotted,Facility: Percentile,Facility: State_Rank,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Area (Square Miles),Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2022 Tapestry Adult Pop Base,2022 Pop 18+ in Tapestry Seg 1A,2022 Pop 18+ in Tapestry Seg 1B,2022 Pop 18+ in Tapestry Seg 1C,2022 Pop 18+ in Tapestry Seg 1D,2022 Pop 18+ in Tapestry Seg 1E,2022 Pop 18+ in Tapestry Seg 2A,2022 Pop 18+ in Tapestry Seg 2B,2022 Pop 18+ in Tapestry Seg 2C,2022 Pop 18+ in Tapestry Seg 2D,2022 Pop 18+ in Tapestry Seg 3A,2022 Pop 18+ in Tapestry Seg 3B,2022 Pop 18+ in Tapestry Seg 3C,2022 Pop 18+ in Tapestry Seg 4A,2022 Pop 18+ in Tapestry Seg 4B,2022 Pop 18+ in Tapestry Seg 4C,2022 Pop 18+ in Tapestry Seg 5A,2022 Pop 18+ in Tapestry Seg 5B,2022 Pop 18+ in Tapestry Seg 5C,2022 Pop 18+ in Tapestry Seg 5D,2022 Pop 18+ in Tapestry Seg 5E,2022 Pop 18+ in Tapestry Seg 6A,2022 Pop 18+ in Tapestry Seg 6B,2022 Pop 18+ in Tapestry Seg 6C,2022 Pop 18+ in Tapestry Seg 6D,2022 Pop 18+ in Tapestry Seg 6E,2022 Pop 18+ in Tapestry Seg 6F,2022 Pop 18+ in Tapestry Seg 7A,2022 Pop 18+ in Tapestry Seg 7B,2022 Pop 18+ in Tapestry Seg 7C,2022 Pop 18+ in Tapestry Seg 7D,2022 Pop 18+ in Tapestry Seg 7E,2022 Pop 18+ in Tapestry Seg 7F,2022 Pop 18+ in Tapestry Seg 8A,2022 Pop 18+ in Tapestry Seg 8B,2022 Pop 18+ in Tapestry Seg 8C,2022 Pop 18+ in Tapestry Seg 8D,2022 Pop 18+ in Tapestry Seg 8E,2022 Pop 18+ in Tapestry Seg 8F,2022 Pop 18+ in Tapestry Seg 8G,2022 Pop 18+ in Tapestry Seg 9A,2022 Pop 18+ in Tapestry Seg 9B,2022 Pop 18+ in Tapestry Seg 9C,2022 Pop 18+ in Tapestry Seg 9D,2022 Pop 18+ in Tapestry Seg 9E,2022 Pop 18+ in Tapestry Seg 9F,2022 Pop 18+ in Tapestry Seg 10A,2022 Pop 18+ in Tapestry Seg 10B,2022 Pop 18+ in Tapestry Seg 10C,2022 Pop 18+ in Tapestry Seg 10D,2022 Pop 18+ in Tapestry Seg 10E,2022 Pop 18+ in Tapestry Seg 11A,2022 Pop 18+ in Tapestry Seg 11B,2022 Pop 18+ in Tapestry Seg 11C,2022 Pop 18+ in Tapestry Seg 11D,2022 Pop 18+ in Tapestry Seg 11E,2022 Pop 18+ in Tapestry Seg 12A,2022 Pop 18+ in Tapestry Seg 12B,2022 Pop 18+ in Tapestry Seg 12C,2022 Pop 18+ in Tapestry Seg 12D,2022 Pop 18+ in Tapestry Seg 13A,2022 Pop 18+ in Tapestry Seg 13B,2022 Pop 18+ in Tapestry Seg 13C,2022 Pop 18+ in Tapestry Seg 13D,2022 Pop 18+ in Tapestry Seg 13E,2022 Pop 18+ in Tapestry Seg 14A,2022 Pop 18+ in Tapestry Seg 14B,2022 Pop 18+ in Tapestry Seg 14C,2022 Pop 18+ in Tapestry Seg 15
272,T.J. Maxx  : 0 - 10,345585,0,10,272,T.J. Maxx ,59,155,28.46601142,-81.45315319,FL,88,33%,59/88,,0,0,26.3276879,7,US,272,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,64881,0,3660,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,3166,0,382,0,0,0,0,0,0,0,0,0,3605,1736,0,0,0,0,4999,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,23537,15086,0,0,1037,3425,0,293,0,0,1069,0,0,0,0,0,0
156,Marshalls  : 0 - 10,339297,0,10,156,Marshalls ,54,1198,28.47550606,-81.28715209,FL,87,38%,54/87,,0,0,31.1000203,23,US,156,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,76240,0,0,396,2309,0,0,0,0,0,0,0,0,0,0,0,621,1037,5529,0,0,0,0,0,0,0,0,1749,0,20446,0,0,79,0,0,6318,0,698,5284,0,0,0,0,2853,1286,0,4724,0,0,2572,0,0,9685,9349,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0
96,HomeGoods  : 0 - 10,216774,0,10,96,HomeGoods ,47,664,28.49443206,-81.43089219,FL,52,10%,47/52,,0,0,21.00840564,29,US,96,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,76915,0,0,0,38,0,0,0,0,0,0,45,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,4993,1736,0,0,0,0,2334,0,0,0,4061,0,0,0,1039,0,0,0,0,0,0,0,0,23026,25115,0,1951,1169,1606,465,5444,0,0,1156,0,0,0,0,0,2106
35,Marshalls  : 0 - 10,392484,0,10,35,Marshalls ,40,511,28.49535372,-81.43035435,FL,87,54%,40/87,,0,0,27.59592928,1,US,35,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,87773,0,42,0,292,0,0,0,0,0,0,71,0,0,0,0,0,222,663,0,0,0,68,0,0,0,0,0,0,5609,1736,0,0,0,0,4581,0,0,0,4664,0,0,0,1039,0,0,0,0,0,0,0,0,24950,25336,0,2502,2270,2917,560,6990,0,0,1156,0,0,0,0,0,2106
292,T.J. Maxx  : 0 - 10,280372,0,10,292,T.J. Maxx ,79,1123,28.51589552,-81.37907899,FL,88,10%,79/88,,0,0,32.78546545,27,US,292,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,113142,0,0,0,116,204,2904,0,0,0,0,15440,0,0,1033,0,5050,1339,6839,0,0,0,761,0,0,0,0,0,0,3188,0,0,0,0,8794,730,0,1821,6837,5448,0,0,1497,1039,1416,3409,0,0,0,0,0,0,9841,16226,0,3266,1802,318,1962,7790,0,0,301,1667,0,0,0,0,2106
126,Marshalls  : 0 - 10,650072,0,10,126,Marshalls ,4,1018,28.52103765,-81.58389624,FL,87,95%,Apr-87,,0,0,30.71530226,26,US,126,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,44016,0,5858,27172,0,47,0,0,0,424,0,0,0,221,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,1565,0,0,0,0,1157,0,693,0,0,0,0,0,0,0,0,0,0,0,4260,0,0,0,0,0,0,0,103,0,1362,0,0,0,0,0,0,0,0,0
83,HomeGoods  : 0 - 10,312041,0,10,83,HomeGoods ,34,1067,28.53574365,-82.50738891,FL,52,35%,34/52,,0,0,48.03347601,16,US,83,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,43645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544,1278,0,0,0,6169,0,640,2725,0,1132,7350,0,0,0,0,0,0,0,0,0,0,0,286,0,1968,0,3484,4485,0,0,7290,130,897,542,0,0,0,0,11,0,0,1666,1046,0,0,0,0,0,0,0,0,0,0
137,Marshalls  : 0 - 10,502202,0,10,137,Marshalls ,15,1010,28.53635626,-82.50622751,FL,87,83%,15/87,,0,0,37.15424729,4,US,137,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,274,0,0,0,4002,0,0,1636,0,131,5387,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,3484,4401,0,0,5933,0,661,437,0,0,0,0,0,0,0,464,55,0,0,0,0,0,0,0,0,0,0
279,T.J. Maxx  : 0 - 10,335203,0,10,279,T.J. Maxx ,66,1132,28.53867377,-81.73534444,FL,88,25%,66/88,,0,0,24.47873431,14,US,279,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,47380,0,0,0,0,0,0,0,0,0,0,0,0,13502,0,19391,0,0,0,1843,0,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,1276,0,4504,0,0,0,0,0,456,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,HomeGoods  : 0 - 10,224992,0,10,95,HomeGoods ,46,779,28.54890771,-81.72528837,FL,52,12%,46/52,,0,0,29.16820834,28,US,95,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,51568,0,0,273,0,0,0,0,0,0,0,0,0,14447,0,23452,0,0,62,1843,0,337,0,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,3228,1276,0,3165,0,0,0,0,0,486,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Marshalls  : 0 - 10,236513,0,10,180,Marshalls ,77,678,28.54893327,-81.34961019,FL,87,11%,77/87,,0,0,42.46266641,14,US,180,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,142958,1476,0,0,0,1831,4613,154,0,0,7217,16656,0,0,463,0,2037,1486,9420,1114,0,0,0,0,0,0,0,0,0,6366,910,0,2337,0,16768,5021,0,6156,9085,4080,0,1166,1497,74,2692,3409,0,0,0,0,0,0,11627,13813,747,3141,984,0,1962,4150,0,0,0,0,0,0,506,0,0
159,Marshalls  : 0 - 10,335028,0,10,159,Marshalls ,56,1020,28.55145091,-80.84290999,FL,87,36%,56/87,,0,0,27.03185338,26,US,159,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28575,0,0,0,0,1647,0,0,0,0,0,0,0,0,331,0,4218,0,0,1957,7598,0,0,248,0,0,1813,0,0,0,0,0,0,0,0,0,0,0,2543,0,0,0,185,2778,0,0,0,0,0,0,0,0,0,0,0,372,0,2826,2017,41,0,0,0,0,0,0,0,0,0
4,T.J. Maxx  : 0 - 10,768982,0,10,4,T.J. Maxx ,5,20,28.55369117,-81.19964538,FL,88,94%,May-88,,0,0,26.77945863,3,US,4,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82433,0,0,0,0,0,0,0,0,0,0,0,0,0,5348,0,609,0,0,0,0,0,0,0,0,0,0,19897,0,13439,0,0,23,0,0,253,0,0,0,0,0,0,0,884,0,0,0,0,0,36,0,0,9944,15507,0,0,0,0,0,0,0,0,0,0,0,0,8389,8103,0
181,Marshalls  : 0 - 10,235265,0,10,181,Marshalls ,78,419,28.55435066,-81.47929418,FL,87,10%,78/87,,0,0,37.88828461,15,US,181,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,114328,0,268,53,0,184,0,1141,0,0,0,603,0,6674,15651,0,41,0,0,0,0,0,0,0,0,0,0,0,0,20374,614,0,0,0,0,9225,0,0,0,1370,0,0,6,0,284,746,0,0,0,0,0,0,14538,11338,0,3790,18404,952,545,7526,0,0,0,0,0,0,0,0,0
141,Marshalls  : 0 - 10,473033,0,10,141,Marshalls ,19,1332,28.60393079,-81.36809838,FL,87,78%,19/87,,0,0,37.09806212,8,US,141,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96443,4968,0,0,3151,706,3819,1157,0,0,99,4684,0,54,0,0,1353,2784,58,2945,1727,0,0,794,0,0,0,0,0,4029,0,0,0,0,13564,1516,0,4449,6539,0,0,7380,0,0,7245,1791,0,0,0,0,0,0,9014,8229,3342,0,1047,0,0,0,0,0,0,0,0,0,0,0,0
290,T.J. Maxx  : 0 - 10,299426,0,10,290,T.J. Maxx ,77,283,28.6278281,-81.31945704,FL,88,13%,77/88,,0,0,32.30581078,25,US,290,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,96635,3142,0,0,4775,1115,2558,1200,0,0,413,0,0,0,11004,0,2550,1500,4511,3367,2945,1795,0,409,0,0,0,0,0,90,0,0,0,0,2200,6215,0,2410,12634,0,0,2480,0,209,7100,0,0,0,0,0,0,0,5592,1763,7271,0,681,0,0,130,0,0,0,0,0,0,6577,0,0
69,HomeGoods  : 0 - 10,349056,0,10,69,HomeGoods ,20,1003,28.64519247,-81.26554995,FL,52,62%,20/52,,0,0,48.29227901,2,US,69,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,116084,0,0,0,10720,546,0,0,0,0,0,0,0,6153,22150,0,7579,9206,3892,2304,192,1795,0,0,0,0,0,0,0,923,0,0,0,2991,2200,12456,0,820,6920,97,0,0,0,517,3427,0,0,0,0,0,0,0,4719,541,9022,0,132,0,0,0,0,0,0,0,0,0,6767,14,0
188,Marshalls  : 0 - 10,150855,0,10,188,Marshalls ,85,1495,28.65364973,-81.20987675,FL,87,2%,85/87,,0,0,35.29973716,22,US,188,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72461,0,1363,1402,4504,0,0,0,0,0,0,0,0,16621,10387,0,2402,7710,0,0,0,2870,0,0,0,0,0,138,0,2289,0,0,0,70,864,6655,0,0,0,0,0,0,0,0,4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5652,5120,0
258,T.J. Maxx  : 0 - 10,407213,0,10,258,T.J. Maxx ,45,802,28.65402248,-81.23824259,FL,88,49%,45/88,,0,0,37.957679,26,US,258,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,75465,0,92,0,9326,0,0,0,0,0,0,0,0,12195,14866,41,6357,7874,484,0,0,3561,0,0,0,0,0,0,0,1343,0,0,0,2991,1866,9422,0,0,1144,0,0,0,0,0,434,0,0,0,0,0,0,0,22,20,863,0,0,0,0,0,0,0,0,0,0,0,2565,0,0
295,T.J. Maxx  : 0 - 10,264589,0,10,295,T.J. Maxx ,82,1530,28.65683065,-81.42086953,FL,88,7%,82/88,,0,0,41.42145552,30,US,295,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,108734,321,0,0,3314,52,0,3472,0,0,0,0,0,2301,13897,0,4799,1154,1029,1389,139,4814,0,0,0,0,0,0,0,9691,0,0,0,0,571,14547,0,8778,4281,0,0,5132,0,0,878,1429,16,0,0,2397,0,0,14394,8132,1390,0,389,0,0,28,0,0,0,0,0,0,0,0,0
169,Marshalls  : 0 - 10,287427,0,10,169,Marshalls ,66,67,28.66364034,-81.38252103,FL,87,24%,66/87,,0,0,44.82723196,3,US,169,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,119291,777,48,0,1400,827,0,3472,0,0,0,451,0,1728,9089,0,5345,1154,5930,4964,2087,201,0,0,0,0,0,0,0,5190,0,0,0,0,3137,12516,0,9643,8412,0,0,6802,0,502,6822,1429,0,0,0,0,0,0,14739,8152,2258,0,1377,0,0,838,0,0,0,0,0,0,0,0,0
80,HomeGoods  : 0 - 10,318395,0,10,80,HomeGoods ,31,388,28.66604187,-81.42310081,FL,52,40%,31/52,,0,0,45.55347065,13,US,80,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,116520,0,0,0,6444,367,0,3472,0,0,0,0,0,2301,14730,0,5237,1248,1942,514,205,8083,0,0,0,0,0,0,0,10160,0,0,0,0,159,14561,0,7312,4169,0,0,5662,0,0,1035,1429,821,0,0,1752,0,0,14463,8608,1390,111,154,0,0,191,0,0,0,0,0,0,0,0,0
61,Marshalls  : 0 - 10,358512,0,10,61,Marshalls ,49,1059,28.67530247,-81.4710751,FL,87,44%,49/87,,0,0,32.43860592,27,US,61,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,66997,0,0,0,2671,0,0,241,0,0,0,0,0,2301,9922,2662,2158,0,0,0,0,11944,0,0,0,0,0,0,0,9880,0,0,0,0,0,6732,0,4156,247,0,0,0,0,0,0,0,1529,0,0,4067,0,0,2093,4049,0,961,177,0,0,1209,0,0,0,0,0,0,0,0,0
9,T.J. Maxx  : 0 - 10,673708,0,10,9,T.J. Maxx ,7,1100,28.75430353,-81.34597083,FL,88,92%,Jul-88,,0,0,40.28557824,8,US,9,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,70483,4495,2155,0,2622,6222,0,0,0,2959,0,0,0,3868,12158,1619,934,5613,1378,2827,0,821,707,0,0,0,0,0,0,877,0,0,0,0,0,8679,0,34,38,0,0,2208,0,0,0,0,0,0,0,0,0,0,2467,6784,0,0,0,947,0,72,0,0,0,0,0,0,0,0,0
164,Marshalls  : 0 - 10,320817,0,10,164,Marshalls ,61,153,28.79847527,-81.3341345,FL,87,30%,61/87,,0,0,22.80281936,31,US,164,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,39304,287,34,0,0,2354,0,0,0,6533,0,0,0,2712,1079,1827,0,2750,0,443,0,821,0,3,0,0,0,0,0,1106,0,0,0,0,0,5365,0,1343,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,10282,0,725,711,106,0,697,0,0,0,0,0,0,0,0,0
286,T.J. Maxx  : 0 - 10,317349,0,10,286,T.J. Maxx ,73,1408,28.81919966,-81.67658074,FL,88,17%,73/88,,0,0,26.71408903,21,US,286,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,41640,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3395,2831,0,0,4711,2039,613,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,1942,0,2050,1321,0,4162,7542,1119,2084,15,0,0,0,657,0,0,0,784,0,0,1333,3945,0,0,0,0,0,0,0,0,0,0
244,T.J. Maxx  : 0 - 10,436022,0,10,244,T.J. Maxx ,31,1066,28.85592895,-82.38808677,FL,88,65%,31/88,,0,0,57.55087273,12,US,244,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5604,0,1489,8623,2052,0,0,71,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Marshalls  : 0 - 10,466065,0,10,142,Marshalls ,20,1293,28.93027812,-82.01828307,FL,87,77%,20/87,,0,0,27.58904196,9,US,142,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22858,0,0,0,1851,0,0,1134,0,0,0,0,0,0,0,339,0,17,0,0,0,0,0,0,0,0,0
288,T.J. Maxx  : 0 - 10,308812,0,10,288,T.J. Maxx ,75,1025,28.93295269,-81.93829386,FL,88,15%,75/88,,0,0,42.01289669,23,US,288,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,37924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,134,0,0,1383,372,0,0,0,0,0,0,0,0,0,0,2631,0,0,0,0,27359,4786,0,0,0,740,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
246,T.J. Maxx  : 0 - 10,433588,0,10,246,T.J. Maxx ,33,755,28.98319412,-81.2970863,FL,88,63%,33/88,,0,0,45.61513088,14,US,246,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,59083,0,0,0,0,0,0,0,0,0,0,0,0,0,2047,2246,9623,0,0,4364,6023,0,2463,1255,0,0,4152,0,0,1516,0,0,0,0,0,0,0,0,4151,1243,68,0,2173,1936,4744,0,0,0,0,0,0,0,0,0,0,1683,0,1164,6921,1310,0,0,0,0,0,0,0,0,0
124,Marshalls  : 0 - 10,754601,0,10,124,Marshalls ,2,1077,29.11130473,-81.03616413,FL,87,98%,Feb-87,,0,0,37.5330058,24,US,124,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,55756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6049,2930,0,568,10515,39,0,1450,0,0,0,0,0,0,0,0,0,0,0,2767,0,0,5931,0,10047,0,0,9453,2231,0,0,0,0,1388,0,0,0,0,153,0,0,1059,1017,0,0,0,0,0,0,0,0,160,0
29,Marshalls  : 0 - 10,394080,0,10,29,Marshalls ,38,1471,29.13878799,-82.19278881,FL,87,56%,38/87,,0,0,35.91003149,28,US,29,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28946,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,4345,1556,0,0,0,0,0,0,285,0,0,0,0,0,0,408,0,0,0,0,0,0,0,2745,2074,0,0,2760,2553,3399,0,0,0,0,31,0,0,0,0,4036,1163,0,0,188,358,0,0,1864,0,0,0,0,0,0
42,HomeGoods  : 0 - 10,461838,0,10,42,HomeGoods ,7,171,29.14093156,-82.1923159,FL,52,87%,Jul-52,,0,0,36.17441018,8,US,42,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,29254,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,4345,1556,0,0,0,0,0,0,645,0,0,0,0,0,0,397,0,0,0,0,0,0,0,2745,2074,0,0,2618,2553,3399,0,0,0,0,4,0,0,0,0,4127,1194,0,0,188,364,0,0,1864,0,0,0,0,0,0
50,T.J. Maxx  : 0 - 10,486906,0,10,50,T.J. Maxx ,20,645,29.1655025,-82.17087219,FL,88,77%,20/88,,0,0,40.94798271,16,US,50,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,38336,0,0,0,0,3286,0,0,0,0,0,0,0,0,0,4345,0,762,0,291,0,0,0,862,0,0,0,0,0,0,569,0,0,0,0,0,0,0,4687,2914,0,0,651,844,6104,0,0,0,0,0,0,0,0,0,5881,2207,0,1078,349,1644,0,0,1864,0,0,0,0,0,0
262,T.J. Maxx  : 0 - 10,394250,0,10,262,T.J. Maxx ,49,26,29.21491333,-81.09462894,FL,88,44%,49/88,,0,0,41.37493602,30,US,262,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,54480,0,0,0,222,0,0,0,0,0,0,0,0,1802,0,0,0,2008,0,3066,2699,1164,0,1038,0,0,290,0,0,0,0,0,0,0,0,0,0,0,465,866,437,0,0,1788,7010,2159,0,0,0,2810,1124,0,0,0,5125,2531,2676,3780,2509,4687,0,0,0,0,0,0,2754,1468,0
177,Marshalls  : 0 - 10,264460,0,10,177,Marshalls ,74,228,29.26168687,-81.02659535,FL,87,15%,74/87,,0,0,9.56531144,11,US,177,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22935,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,63,0,52,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,978,0,0,0,4109,866,2399,1116,0,1932,0,1726,0,0,0,0,0,0,0,0,1840,61,0,798,2111,319,0,0,0,0,0,0,0,0,0
283,T.J. Maxx  : 0 - 10,330474,0,10,283,T.J. Maxx ,70,1105,29.47775566,-81.2153126,FL,88,20%,70/88,,0,0,32.87773034,18,US,283,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064,0,0,0,10646,7331,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0
136,Marshalls  : 0 - 10,527287,0,10,136,Marshalls ,14,1328,29.62730729,-82.38218874,FL,87,84%,14/87,,0,0,31.06097628,3,US,136,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84498,0,0,0,710,1238,20,0,0,0,0,0,0,805,0,0,0,3486,0,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,0,1892,0,0,0,0,0,0,0,9614,2919,0,0,0,0,0,0,0,0,0,0,0,0,13343,49021,0
239,T.J. Maxx  : 0 - 10,827305,0,10,239,T.J. Maxx ,2,603,29.6620785,-82.42281801,FL,88,98%,Feb-88,,0,0,36.26620206,7,US,239,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,57195,1302,0,0,4220,6767,754,0,0,0,0,0,0,1276,0,0,0,6022,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,0,0,0,0,0,2536,0,0,3698,0,0,0,0,0,0,0,9162,2919,0,0,0,0,0,0,0,0,0,0,0,0,3646,12173,0
128,Marshalls  : 0 - 10,599968,0,10,128,Marshalls ,6,194,29.86862798,-81.32534911,FL,87,93%,Jun-87,,0,0,21.37483852,28,US,128,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,30611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1789,303,0,0,5667,0,0,2688,0,0,0,0,0,0,0,0,0,0,485,0,0,0,4516,0,0,4002,0,0,0,0,1552,0,0,336,0,0,0,0,1307,0,0,0,4247,2465,0,0,0,0,0,0,1072,0,0
184,Marshalls  : 0 - 10,211309,0,10,184,Marshalls ,81,NA,30.14840093,-81.75340135,FL,87,7%,81/87,,0,0,25.27779948,18,US,184,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48713,0,5,0,1375,1113,0,0,0,0,0,0,0,248,5830,2628,9747,0,114,0,2797,219,678,0,0,0,0,1715,0,3320,0,0,0,0,0,8407,0,1188,1480,930,0,0,0,0,0,0,0,0,0,0,0,0,916,1307,0,0,0,4696,0,0,0,0,0,0,0,0,0,0,0
255,T.J. Maxx  : 0 - 10,414246,0,10,255,T.J. Maxx ,42,647,30.17392564,-81.62531711,FL,88,52%,42/88,,0,0,26.43765124,23,US,255,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,53196,0,0,899,9392,3768,0,0,0,0,0,0,0,3315,6164,0,2227,0,2817,2076,240,84,0,0,0,0,0,0,0,0,0,0,0,0,0,7631,0,0,8287,0,0,2339,0,0,1707,0,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Marshalls  : 0 - 10,341760,0,10,155,Marshalls ,53,813,30.17570908,-81.62667292,FL,87,39%,53/87,,0,0,39.36573321,22,US,155,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,74185,0,0,2032,12872,4975,0,0,0,0,0,654,0,7889,10391,0,3251,0,3198,2181,598,1418,0,0,0,0,0,255,0,0,0,0,0,0,0,8120,0,0,9391,0,0,2339,0,0,1707,0,0,0,0,0,0,0,2868,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
44,T.J. Maxx  : 0 - 10,488801,0,10,44,T.J. Maxx ,18,564,30.18750453,-85.66889004,FL,88,80%,18/88,,0,0,18.42723616,10,US,44,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25747,0,0,0,0,1814,0,0,0,0,0,0,0,0,0,245,1261,3245,0,2076,3363,0,0,0,0,0,481,0,0,0,0,0,0,0,0,395,0,998,3010,224,0,0,0,0,153,375,0,0,0,749,0,0,0,1264,894,1792,0,0,1461,1946,0,0,0,0,0,0,0,0,0
