PROPERTY_ID,MARKETID,MARKET_NAME,SUBMARKET_CODE,SUBMARKET_NAME,COUNTY_NAME,PROPERTY_NAME,PROPERTY_PRIORNAMES,PROPERTY_ADDRESS,PROPERTY_CITY,PROPERTY_STATE,PROPERTY_ZIPCODE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_PHONE,PROPERTY_UNITS,PROPERTY_SQFT,PROPERTY_ACRES,PROPERTY_IMPRATING,PROPERTY_LOCRATING,PROPERTY_STATUS,PROPERTY_DATE_PLANNED,PROPERTY_DATE_UNDERCONSTRUCTION,PROPERTY_DATE_RENTUP,PROPERTY_DATECOMPLETED,PROPERTY_MIXEDUSE,PROPERTY_MIXEDUSE_NOTES,PROPERTY_STUDENTHOUSING,PROPERTY_AFFORDABLEHOUSING,PROPERTY_MILITARYHOUSING,PROPERTY_AGERESTRICTED,PROPERTY_FRACTUREDCONDO,PROPERTY_ADAPTIVEREUSE,PROPERTY_SINGLEFAMILYRENTAL,PROPERTY_CURRENT_OCCUPANCY,PROPERTY_CURRENT_RENT,PROPERTY_MATRIX_URL
71_1525,71,Nashville,18,Goodlettsville - south,Davidson,Neelys Bend,,1133 Neelys Bend Road,Madison,TN,37115,36.245637,-86.678681,,59,0,,,C+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=1525
71_153,71,Nashville,30,Springfield/Greenbrier,Robertson,Green Meadow Townhouses,,508 Green Meadows Court,Greenbrier,TN,37073,36.439373,-86.805741,6153895543,69,66240,6.19,B-,B,Completed,,,,1/1/97 0:00,FALSE,,N,N,N,N,,,,100,826,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=153
71_155,71,Nashville,15,West End/Green Hills,Davidson,Greenbriar,,3000 Franklin Pike,Nashville,TN,37204,36.111971,-86.773244,6153616060,56,56800,2.84,C+,B,Completed,,,,1/1/80 0:00,FALSE,,N,N,N,N,,,,100,1362,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=155
71_171,71,Nashville,13,Southeast - east,Davidson,Haywood Meadows,,318 Faulkner Place,Nashville,TN,37211,36.070397,-86.709226,6153311898,52,60840,6.03,B-,C+,Completed,,,,1/1/82 0:00,FALSE,,N,N,N,N,,,,98.1,1338,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=171
71_172,71,Nashville,19,Nashville Shores/Hermitage,Davidson,Heartland Christian Tower,,3027 Fernbrook Lane,Nashville,TN,37214,36.184637,-86.67001,6152320566,57,28614,4.14,C,B-,Completed,,,,1/1/06 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=172
71_222,71,Nashville,27,Franklin,Williamson,Magnolia Place,,813 Del Rio Pike,Franklin,TN,37064,35.934605,-86.886863,6157900417,64,60732,4.77,B-,B,Completed,,,,1/1/79 0:00,FALSE,,N,N,N,N,,,,98.4,1590,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=222
71_241,71,Nashville,11,Antioch - west,Davidson,Nashboro Village: Center Court,,740 Nashboro Blvd,Nashville,TN,37217,36.088833,-86.644063,6153613970,50,37200,5.33,B-,C,Completed,,,,1/1/73 0:00,FALSE,,N,N,N,N,,,,94,1239,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=241
71_247,71,Nashville,7,Northeast Nashville,Davidson,Oak Park,,120 Oak Valley Drive,Nashville,TN,37207,36.231401,-86.76141,6152624945,64,67520,3.92,C+,C,Completed,,,,1/1/71 0:00,FALSE,,N,N,N,N,,,,95.3,1091,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=247
71_26,71,Nashville,17,Goodlettsville - north,Davidson,Autumn Chase,,110 Harris Street,Goodlettsville,TN,37072,36.315135,-86.715643,6158595535,69,60860,4.42,B-,C+,Completed,,,,1/1/71 0:00,FALSE,,N,N,N,N,,,,95.7,1113,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=26
71_279,71,Nashville,17,Goodlettsville - north,Davidson,Rivergate Acres,,204 Safe Harbor Drive,Goodlettsville,TN,37072,36.298569,-86.721219,6158594480,60,38400,7.06,C,C+,Completed,,,,1/1/85 0:00,FALSE,,N,N,N,N,,,,100,1060,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=279
71_290,71,Nashville,29,Ashland City,Cheatham,Royal Oaks,,206 Stratton Blvd,Ashland City,TN,37015,36.277228,-87.054162,6157927400,53,38750,3.64,C,C+,Completed,,,,1/1/70 0:00,FALSE,,N,N,N,N,,,,60.4,813,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=290
71_300,71,Nashville,2,East End,Davidson,Shelby Hills,,209 South 10th Street,Nashville,TN,37206,36.175059,-86.751668,6152265056,56,42624,1.2,C,D,Completed,,,,1/1/60 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=300
71_35,71,Nashville,36,Murfreesboro - north,Rutherford,Belle Aire,,1207 Sloan Street,Murfreesboro,TN,37130,35.85756,-86.371675,6158905052,68,37637,3.92,C+,C+,Completed,,,,1/1/76 0:00,FALSE,,N,N,N,N,,,,97.1,1140,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=35
71_38,71,Nashville,38,Murfreesboro - south,Rutherford,Bellwood Trace,,801 Naylor Avenue,Murfreesboro,TN,37130,35.836161,-86.389551,6158934400,60,34000,3.66,C,C+,Completed,,,,1/1/83 0:00,FALSE,,N,N,N,N,,,,100,873,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=38
71_381591,71,Nashville,23,Bellevue,Davidson,Hillwood Court,Hillwood at Nashville West,6813 Charlotte Pike,Nashville,TN,37209,36.133436,-86.889412,,50,94760,4.47,B+,B-,Completed,,,,10/31/16 0:00,FALSE,,N,,N,N,,,TRUE,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=381591
71_384283,71,Nashville,6,North Nashville/Bordeaux,Davidson,2501 Clarksville Pike,,2501 Clarksville Pike,Nashville,TN,37208,36.184696,-86.817826,,50,0,,,C-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=384283
71_393801,71,Nashville,36,Murfreesboro - north,Rutherford,1327 Northfield,,1327 West Northfield Blvd,Murfreesboro,TN,37129,35.876139,-86.407761,,62,0,,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=393801
71_426,71,Nashville,17,Goodlettsville - north,Davidson,Hickory Ridge,,585 Hickory Hills Blvd,Whites Creek,TN,37189,36.281436,-86.795909,6158761041,54,59166,17,B,B-,Completed,,,,1/1/10 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=426
71_429,71,Nashville,15,West End/Green Hills,Davidson,"Marquee at Belle Meade, The",,4400 Ridgefield Way,Nashville,TN,37205,36.125152,-86.844235,6153831411,54,59285,3.99,A,A,Completed,,,,1/1/08 0:00,TRUE,"Includes 15,000 Square Feet of Retail",N,N,N,N,,,,100,2298,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=429
71_431,71,Nashville,14,Southeast - west,Davidson,McMurray,,5135 Nolensville Road,Nashville,TN,37211,36.055698,-86.715855,6153313096,70,65390,5.34,C+,D,Completed,,,,1/1/72 0:00,FALSE,,N,N,N,N,,,,98.6,889,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=431
71_432,71,Nashville,30,Springfield/Greenbrier,Robertson,McKendree Arbors at Springfield,,1103 5th Avenue West,Springfield,TN,37172,36.505532,-86.899121,6152120700,56,30240,7.38,C+,C+,Completed,,,,1/1/02 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=432
71_466,71,Nashville,5,Midtown/Music Row,Davidson,Village South,,801 Inverness Avenue,Nashville,TN,37204,36.124433,-86.778594,6153832224,55,35750,2.82,C+,B-,Completed,,,,1/1/60 0:00,FALSE,,N,N,N,N,P,,,98.2,1296,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=466
71_515,71,Nashville,37,Murfreesboro - east,Rutherford,Dana Downs Townhomes,,1400 Lascassas Pike,Murfreesboro,TN,37130,35.858059,-86.368045,6156248817,54,57906,3.85,B+,C+,Completed,,,,1/1/06 0:00,FALSE,,N,N,N,N,,,,96.3,1049,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=515
71_520,71,Nashville,37,Murfreesboro - east,Rutherford,Hamlet Square Townhomes,,2304 Willowbrook Drive,Murfreesboro,TN,37130,35.86537,-86.351761,6159049900,56,67200,14,B+,C+,Completed,,,,1/1/98 0:00,FALSE,,N,N,N,N,,,,100,1288,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=520
71_543,71,Nashville,33,La Vergne/Smyrna,Rutherford,Park 1Eleven West,Country Village,11747 Old Nashville Hwy,Smyrna,TN,37167,35.961508,-86.522728,6154597558,54,49200,4.8,B-,B-,Completed,,,,1/1/77 0:00,FALSE,,N,N,N,N,,,,94.4,1145,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=543
71_550,71,Nashville,33,La Vergne/Smyrna,Rutherford,Nashville Edge,Kingsridge,623 Waldron Road,La Vergne,TN,37086,35.98788,-86.59665,6158678282,50,37000,4.74,C+,B+,Completed,,,,1/1/82 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=550
71_560,71,Nashville,38,Murfreesboro - south,Rutherford,River Trace,Tivoli Place,325 Warrior Drive,Murfreesboro,TN,37128,35.807068,-86.402781,6158900990,61,75629,9.83,B,C+,Completed,,,,1/1/90 0:00,FALSE,,N,N,N,N,,,,95.1,1321,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=560
71_561,71,Nashville,37,Murfreesboro - east,Rutherford,Condos at the Villager,Villager Condos,2850 Middle Tennessee Blvd,Murfreesboro,TN,37130,35.856624,-86.369968,6156248817,64,35200,5.63,C+,C+,Completed,,,,1/1/71 0:00,FALSE,,N,N,N,N,P,,,96.9,880,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=561
71_595,71,Nashville,1,Downtown - north,Davidson,Ryman Lofts,,100 Middleton Street,Nashville,TN,37210,36.155854,-86.767163,6157809907,60,47403,2.4,B-,B,Completed,12/14/10 0:00,10/1/11 0:00,10/1/12 0:00,2/15/13 0:00,FALSE,,N,A,N,N,N,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=595
71_6,71,Nashville,33,La Vergne/Smyrna,Rutherford,AHEPA 343,,121 Mason Circle,La Vergne,TN,37086,36.021905,-86.571721,6157934272,50,24000,2.43,C+,B-,Completed,,,,1/1/04 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=6
71_604,71,Nashville,27,Franklin,Williamson,Harpeth Hills,,300 Sycamore Drive,Franklin,TN,37064,35.931337,-86.852946,6157943263,50,34880,5.16,C,B,Completed,,,,1/1/68 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=604
71_621,71,Nashville,1,Downtown - north,Davidson,Station Lofts,,1501 Rosa L. Parks Blvd,Nashville,TN,37208,36.178401,-86.795149,6152428277,64,49750,0.99,B,C+,Completed,,,,1/1/07 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=621
71_622,71,Nashville,5,Midtown/Music Row,Davidson,Carleen Batson Waller Manor,,106 31st Avenue South,Nashville,TN,37212,36.142437,-86.815199,6152523734,53,24910,1.46,C,B-,Completed,,,,1/1/82 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=622
71_63,71,Nashville,14,Southeast - west,Davidson,Candlewood,,530 Harding Place,Nashville,TN,37211,36.077188,-86.736267,6158320677,70,62594,5.33,C+,C+,Completed,,,,1/1/73 0:00,FALSE,,N,N,N,N,,,,100,1041,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=63
71_658,71,Nashville,5,Midtown/Music Row,Davidson,Midtown Place,,1016 18th Avenue South,Nashville,TN,37212,36.14566,-86.79509,6159702422,60,44144,0.52,B,B,Completed,,7/1/11 0:00,5/1/12 0:00,8/16/12 0:00,FALSE,,N,N,N,N,N,FALSE,,100,1700,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=658
71_663,71,Nashville,7,Northeast Nashville,Davidson,Village Place,,110 Oak Valley Drive,Nashville,TN,37207,36.23083,-86.76094,6157262696,67,47300,2.75,C-,C,Completed,,,,1/1/68 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=663
71_669,71,Nashville,37,Murfreesboro - east,Rutherford,"Pointe at Eastdale, The",,2011 Bradyville Pike,Murfreesboro,TN,37130,35.8200157,-86.3575751,6154104955,60,49881,6,B-,C+,Completed,1/17/12 0:00,4/25/13 0:00,3/1/14 0:00,5/19/14 0:00,FALSE,,N,A,N,A,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=669
71_672820,71,Nashville,21,Antioch - south,Davidson,"Collection Nashville, The",,1638 Bell Road,Nashville,TN,37211,36.04456,-86.700689,,67,0,5.03,,B-,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=672820
71_674315,71,Nashville,6,North Nashville/Bordeaux,Davidson,49TN,1200 49th Avenue,1200 49th Avenue North,Nashville,TN,37209,36.161089,-86.844581,6156379778,55,0,4.34,,C-,Completed,,4/1/20 0:00,11/1/20 0:00,9/30/21 0:00,FALSE,,N,N,N,N,,,TRUE,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=674315
71_674785,71,Nashville,6,North Nashville/Bordeaux,Davidson,Buena Vista Pike,,2210 Buena Vista Pike,Nashville,TN,37218,36.197566,-86.827165,,58,0,,,C+,Prospective,,,,,,,N,,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=674785
71_714,71,Nashville,20,Antioch - east,Davidson,"Ridge at Antioch, The",,Forest View Drive & Murfreesboro Pike,Nashville,TN,37013,36.06712,-86.627949,,56,0,7.8,,C+,Prospective,,,,,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=714
71_723,71,Nashville,1,Downtown - north,Davidson,Lofts at the Reserve,,301 Rosa L. Parks Blvd,Nashville,TN,37203,36.163081,-86.78543,6152924002,62,45449,1.69,B+,B,Completed,5/28/13 0:00,9/1/13 0:00,4/30/14 0:00,7/11/14 0:00,FALSE,,N,N,N,N,,TRUE,,96.8,1855,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=723
71_727,71,Nashville,2,East End,Davidson,715 Woodland,,705 Woodland Avenue,Nashville,TN,37206,36.174188,-86.759217,6156102796,54,54375,1,B,C,Completed,7/3/13 0:00,9/1/13 0:00,6/1/14 0:00,8/30/14 0:00,FALSE,,N,A,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=727
71_751,71,Nashville,4,Downtown - south,Davidson,Bransford House,,704 Berry Road,Nashville,TN,37204,36.12052,-86.76925,6152690884,64,54400,2.16,C+,C+,Completed,,,,1/1/68 0:00,FALSE,,N,N,N,N,,,,100,1160,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=751
71_760,71,Nashville,17,Goodlettsville - north,Davidson,Hickory Ridge Phase II,"Peaks of Whites Creek, The",585 Hickory Hills Blvd,Whites Creek,TN,37189,36.285352,-86.798349,6158761041,60,0,,,B-,Prospective,,,,,FALSE,,N,A,N,,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=760
71_763,71,Nashville,27,Franklin,Williamson,Reddick Street,,302 Battlement Street,Franklin,TN,37064,35.915307,-86.876772,6157218445,65,0,8.84,B-,B-,Completed,3/1/14 0:00,8/1/15 0:00,2/1/17 0:00,5/25/17 0:00,FALSE,,N,A,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=763
71_785,71,Nashville,1,Downtown - north,Davidson,10th & Jefferson,,941 Jefferson Street,Nashville,TN,37208,36.172221,-86.794469,6152912881,54,46984,0.72,B+,B-,Completed,6/19/14 0:00,11/1/15 0:00,2/5/18 0:00,3/31/18 0:00,FALSE,,N,P,N,N,,FALSE,,92.6,1687,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=785
71_791,71,Nashville,6,North Nashville/Bordeaux,Davidson,Hallmark Station,,3970 Clarksville Pike,Nashville,TN,37218,36.21045,-86.83652,6154542662,66,71948,6.93,B-,C+,Completed,,,,1/1/14 0:00,FALSE,,N,A,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=791
71_796,71,Nashville,8,East Nashville/Inglewood,Davidson,"Eastland, The",,1035 West Eastland Avenue,Nashville,TN,37206,36.18399,-86.74981,6154884271,53,30445,0.8,B,C+,Completed,8/11/14 0:00,3/15/16 0:00,6/14/17 0:00,12/11/17 0:00,FALSE,,N,N,N,N,,FALSE,,98.1,1559,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=796
71_810,71,Nashville,25,Gallatin,Sumner,McKendree Lambuth at Gallatin,,1054 Hartsville Pike,Gallatin,TN,37066,36.3941108,-86.4197432,6152302267,52,32136,7.53,C,C,Completed,,,,1/1/64 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=810
71_817341,71,Nashville,30,Springfield/Greenbrier,Robertson,Creekside at Deer Crossings Phase II,,2773 US Highway 31W,White House,TN,37188,36.452755,-86.673178,6158800816,50,0,3.81,,C+,Prospective,,,,,FALSE,,N,,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=817341
71_82,71,Nashville,15,West End/Green Hills,Davidson,Chateau,,2000 24th Avenue South,Nashville,TN,37212,36.133176,-86.805533,6153837139,66,56884,1.8,C+,B,Completed,,,,1/1/58 0:00,FALSE,,N,N,N,N,,FALSE,,98.5,1088,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=82
71_823,71,Nashville,8,East Nashville/Inglewood,Davidson,Heritage East,,821 Porter Road,Nashville,TN,37206,36.185335,-86.730713,6154300096,55,46791,2.2,A-,C,Completed,12/23/14 0:00,6/20/17 0:00,1/15/18 0:00,11/15/18 0:00,FALSE,,N,N,N,N,,FALSE,,85.5,1790,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=823
71_825,71,Nashville,5,Midtown/Music Row,Davidson,Demonbreun Hill,,SEC 16th Avenue South & McGavock Street,Nashville,TN,37203,36.15321,-86.791929,,50,0,3.38,,B,Prospective,,,,,,,N,,N,,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=825
71_826,71,Nashville,5,Midtown/Music Row,Davidson,"Pearl, The","Pearl Street, Pearl & Fisk",1717 Pearl Street,Nashville,TN,37203,36.159781,-86.799376,6153210800,50,0,0.95,,C,Completed,1/29/15 0:00,6/1/17 0:00,1/16/18 0:00,1/30/18 0:00,FALSE,,N,N,N,N,,,,98,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=826
71_829,71,Nashville,4,Downtown - south,Davidson,3rd & Mildred Shute,,SWC 3rd Avenue South & Mildred Shute Avenue,Nashville,TN,37210,36.146756,-86.766681,,64,0,1.14,,C,Planned,2/12/15 0:00,,,,FALSE,,N,,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=829
71_844,71,Nashville,2,East End,Davidson,Barrett Manor,,510 Summer Place,Nashville,TN,37206,36.165138,-86.760509,6157807071,70,0,12.55,C+,D,Completed,4/8/15 0:00,11/30/15 0:00,6/14/17 0:00,6/16/17 0:00,FALSE,,N,A,N,N,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=844
71_859,71,Nashville,20,Antioch - east,Davidson,Seasons Crossing,,3214 Murfreesboro Pike,Antioch,TN,37013,36.0594,-86.62029,,50,0,,,B-,Prospective,,,,,,,N,A,N,,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=859
71_874,71,Nashville,1,Downtown - north,Davidson,Broadway Lofts,,120 2nd Avenue South,Nashville,TN,37201,36.161249,-86.774462,,50,0,0.18,,A-,Planned,2/23/18 0:00,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=874
71_882,71,Nashville,20,Antioch - east,Davidson,Davenport Condominiums,,125 Davenport Drive,Nashville,TN,37217,36.076661,-86.633715,6156784276,53,64285,6.7,B,C,Completed,,,,1/27/16 0:00,FALSE,,N,N,N,N,,,,94.3,1514,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=882
71_891,71,Nashville,1,Downtown - north,Davidson,Lifeway Campus,,SWC 9th Avenue North & Church Street,Nashville,TN,37203,36.160872,-86.784775,,50,0,,,B-,Prospective,,,,,,,,,,,,FALSE,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=891
71_942604,71,Nashville,6,North Nashville/Bordeaux,Davidson,Clay Street Commons,North Nashville,Clay Street & Delta Avenue,Nashville,TN,37228,36.184546,-86.80368,,61,0,,,C,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=71&PropertyID=942604
73_1092,73,Birmingham,6,Hoover - north,Jefferson,V - Apartments,Vestavia Gardens,1904 Vestavia Court,Vestavia Hills,AL,35216,33.450452,-86.790168,2053976880,50,57827,3.43,B,A-,Completed,,,,1/1/60 0:00,FALSE,,N,N,N,N,,,,100,1341,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1092
73_113,73,Birmingham,6,Hoover - north,Jefferson,AHEPA Penelope District One,,3308 Oak Hill Drive,Hoover,AL,35216,33.3961971,-86.8048903,2058248185,50,27000,2.54,C,B+,Completed,,,,1/1/08 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=113
73_1136,73,Birmingham,12,Trussville,Jefferson,Abbington Summit Pointe,,951 Old Grants Mill Road,Irondale,AL,35210,33.531757,-86.689925,2052067111,52,0,2.65,B-,B,Completed,2/22/17 0:00,9/1/18 0:00,7/31/19 0:00,11/29/19 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1136
73_1137,73,Birmingham,11,Center Point,Jefferson,"Villas at York, The",,1225 Grayson Valley Pkwy,Birmingham,AL,35235,33.647089,-86.63393,,52,0,,,B,Prospective,,,,,,,,A,,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1137
73_1140,73,Birmingham,20,Leeds  -Moody,St. Clair,Village at Rock Springs,,200 Rock Springs East,Moody,AL,35004,33.572892,-86.5094111,2053523111,56,63560,14.43,B-,B-,Completed,2/10/17 0:00,4/1/19 0:00,2/3/20 0:00,3/31/20 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1140
73_1141,73,Birmingham,22,Chilton County,Chilton,Estates at Kendal,,1807 Yellow Leaf Road,Clanton,AL,35045,32.856766,-86.637326,2055489522,56,62856,12,C+,C,Completed,2/10/17 0:00,1/1/19 0:00,4/1/19 0:00,9/30/19 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1141
73_1154488,73,Birmingham,18,Walker County,Walker,Coal Ridge,,18th Avenue SW & Elliott Blvd,Jasper,AL,35501,33.843546,-87.296898,,56,0,,,C,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1154488
73_12,73,Birmingham,3,South Highlands,Jefferson,East Lake House,,7901 1st Avenue South,Birmingham,AL,35206,33.563671,-86.7238283,2058331798,66,42150,0.57,C,C+,Completed,,,,1/1/74 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=12
73_1202291,73,Birmingham,1,Birmingham - central,Jefferson,Park Haven,,949 23rd Street South,Birmingham,AL,35205,33.505581,-86.7934,,60,0,,,C+,Prospective,,,,,,,,,,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1202291
73_1287105,73,Birmingham,20,Leeds  -Moody,Jefferson,"Cottages on Weaver Avenue, The",,9015 Weaver Avenue NE,Leeds,AL,35094,33.564916,-86.515197,2055427723,63,0,,,B-,Under Construction,,10/1/20 0:00,1/13/21 0:00,2/28/22 0:00,,,,,,,,,TRUE,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1287105
73_13,73,Birmingham,17,Pleasant Grove,Jefferson,Autumn Brook,,301 Autumn Brook Terrace,Hueytown,AL,35023,33.456878,-86.993255,2055657753,60,64400,2.79,C+,C+,Completed,,,,1/1/96 0:00,FALSE,,N,N,N,N,,,,100,782,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=13
73_1306595,73,Birmingham,4,Birmingham - east,Jefferson,Highland Riviera,,1201 33rd Street South,Birmingham,AL,35205,33.508273,-86.7778088,2055835007,56,0,1.48,,B+,Under Construction,,5/24/21 0:00,,12/31/21 0:00,,,N,,N,,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1306595
73_1324734,73,Birmingham,18,Walker County,Walker,Harper Bend,,Darty Lane & The Mall Way,Jasper,AL,35504,33.854296,-87.275014,,56,0,,,B-,Prospective,,,,,,,N,N,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=1324734
73_141,73,Birmingham,4,Birmingham - east,Jefferson,Fifth Avenue,Forest Hills,3800 5th Avenue South,Birmingham,AL,35222,33.5205602,-86.7762383,2055835007,54,27144,1.27,C,C,Completed,,,,1/1/79 0:00,FALSE,,N,N,N,N,,FALSE,,94.4,712,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=141
73_15,73,Birmingham,6,Hoover - north,Jefferson,Blue Ridge Villas,,1236 Blue Ridge Blvd,Hoover,AL,35226,33.4277311,-86.8229362,2058221998,53,61160,5.68,B,B,Completed,,,,1/1/97 0:00,FALSE,,N,N,N,N,,,,100,960,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=15
73_16,73,Birmingham,15,Alabaster - Montevallo,Shelby,Briarwood,,535 Hicks Street,Montevallo,AL,35115,33.090965,-86.855425,2056652257,57,39240,6.2,C,C+,Completed,,,,1/1/78 0:00,FALSE,,N,A,N,N,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=16
73_249,73,Birmingham,21,Pell City,St. Clair,Amesbury,,310 7th Court North,Pell City,AL,35125,33.595372,-86.273779,2053381441,56,35920,8.85,C,B-,Completed,,,,1/1/05 0:00,FALSE,,N,A,N,A,,,,,,matrix.pi-ei.com/PropertyDetail/All?MarketID=73&PropertyID=249
